id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li4169219143,5002972,p1005,var4733447027,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li5782984249,5002972,p1010,var4579197498,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,1.5,[],[],True,True,False,3.6,fulfilled,manual,200
li6894113652,5002973,p1005,var9131526761,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2116451037,5002973,p1009,var4735936157,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9865118438,5002973,p1007,var3837721504,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9605120534,5002974,p1004,var3255559735,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li2418643365,5002974,p1007,var7539245544,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li9517368566,5002975,p1010,var1397019552,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8989985132,5002976,p1005,var7221882824,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7002619155,5002976,p1004,var9438553749,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li8508584390,5002977,p1003,var6788174549,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li7119364948,5002977,p1009,var9483822682,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7731112554,5002977,p1001,var6992407995,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,1.3,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li7368343127,5002978,p1010,var7553216667,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4576974094,5002978,p1007,var4034974519,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li6859678451,5002979,p1002,var3931680975,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li5472352183,5002979,p1007,var2659994750,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li5927425560,5002980,p1002,var5961691952,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3352792637,5002980,p1004,var5003504064,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1726982168,5002981,p1010,var8220285639,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,3.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2934732210,5002981,p1003,var3243123978,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li9204231802,5002982,p1001,var8111133152,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6901547830,5002982,p1009,var1607750896,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5714416003,5002983,p1008,var1796845681,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8078089127,5002984,p1010,var2292285011,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li5889442782,5002984,p1004,var3562851401,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2676035572,5002985,p1008,var4326697426,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8700571534,5002985,p1002,var2021056171,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3241463904,5002985,p1001,var1999365633,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8178456437,5002986,p1007,var2042042402,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li1022508177,5002986,p1001,var7021825661,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4591855733,5002987,p1002,var1323050164,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li5980354294,5002988,p1002,var4693564819,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3163326979,5002989,p1003,var8569838750,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1927452229,5002989,p1005,var9868384716,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li4466419926,5002989,p1008,var7497451962,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li6180015863,5002990,p1005,var2696434258,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6773315297,5002991,p1007,var1781336201,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li2995836724,5002992,p1004,var9005693426,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li9257286115,5002992,p1006,var7483613068,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li6861144785,5002993,p1007,var8830702477,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li5168279116,5002993,p1001,var8870426336,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li5892815975,5002993,p1002,var9431598829,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li6439558912,5002994,p1006,var7909106904,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li3536218934,5002994,p1002,var6502070022,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li6857631982,5002995,p1004,var2145332560,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li4270552971,5002995,p1007,var4110278600,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li6942216504,5002996,p1001,var2956682382,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li9788325824,5002996,p1002,var5017966541,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li4508057603,5002996,p1008,var6670240507,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4480519951,5002997,p1004,var7127076845,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9261769616,5002997,p1007,var4582488590,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li6512763892,5002998,p1004,var4802219444,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li4830525885,5002998,p1008,var7071551236,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4154814918,5002999,p1008,var3906984295,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2921509860,5003000,p1002,var9142794119,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1800941085,5003000,p1005,var7121321216,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li6673695545,5003000,p1010,var8227294723,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li1573857377,5003001,p1007,var7348617752,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3422468358,5003001,p1001,var7107643530,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li3295812461,5003002,p1009,var9391145927,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li2975857713,5003002,p1010,var4630777776,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6239524833,5003003,p1004,var1853675977,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9079710270,5003004,p1004,var7487300469,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li8794232769,5003005,p1007,var6328029691,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li1937078021,5003005,p1005,var7717685067,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4667022280,5003006,p1003,var8358575534,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li1151673873,5003007,p1007,var2838416156,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li4097161669,5003007,p1002,var6150750317,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2058304582,5003008,p1008,var5664138038,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2507190604,5003009,p1006,var3921762222,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li7587558583,5003009,p1009,var5547196864,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li7207660157,5003010,p1008,var8733588659,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li5222111990,5003010,p1006,var7446100900,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1251033608,5003011,p1006,var7580102757,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1892416767,5003012,p1001,var7108105127,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li4067743178,5003013,p1007,var7348463820,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li6101610295,5003013,p1006,var7796448827,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1246784273,5003014,p1010,var5961607661,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2388549973,5003014,p1008,var4022815864,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,3.6,[],[],True,True,False,4.3,fulfilled,manual,200
li7681381563,5003015,p1009,var2297284921,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,8.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li3214305561,5003016,p1003,var7945167857,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2212028322,5003016,p1005,var8581068335,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li3050238617,5003016,p1008,var8140445222,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li1054548928,5003017,p1005,var2422390028,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3976286999,5003017,p1001,var1918219708,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3884753332,5003018,p1002,var9726627769,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8260031920,5003018,p1008,var9082670365,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5550000866,5003019,p1005,var8132261520,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li9211018215,5003020,p1009,var4865679407,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5064940252,5003021,p1003,var6131776211,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li3347900409,5003022,p1006,var1508679017,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li8002901572,5003022,p1003,var8044182024,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2087602887,5003023,p1001,var6808172126,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li1741849822,5003024,p1010,var9470645206,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,1.5,[],[],True,True,False,3.6,fulfilled,manual,200
li9846914964,5003025,p1004,var6611941726,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li2079644593,5003025,p1002,var8200640535,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7783880942,5003026,p1001,var4234494445,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li2430651709,5003026,p1009,var1773835796,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9097307972,5003027,p1009,var8618723309,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li1229290456,5003027,p1003,var6095276463,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,1.7,[],[],True,True,False,4.1,fulfilled,manual,200
li4520912581,5003028,p1003,var7037612380,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li8080892234,5003028,p1007,var1155727720,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2262670457,5003028,p1008,var8822203391,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5739073795,5003029,p1009,var3324712385,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7715577606,5003029,p1008,var8556101281,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2547359946,5003029,p1005,var2712526758,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1747131724,5003030,p1008,var6273909537,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li1965018713,5003031,p1005,var6646120432,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li5801485831,5003031,p1002,var4570203946,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li4472625395,5003031,p1003,var6185360322,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5777000212,5003032,p1002,var4579904920,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3072505085,5003032,p1003,var2006904933,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2645588619,5003032,p1001,var5617351753,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li2140065583,5003033,p1009,var5272901612,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3682939965,5003034,p1004,var4366662657,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li4550501489,5003035,p1010,var4680934446,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8905441391,5003036,p1010,var1104318629,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6200076334,5003036,p1005,var4074555581,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2351345065,5003037,p1003,var4414366300,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9703255994,5003038,p1003,var5553307174,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2750232761,5003039,p1008,var4871209951,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8271150900,5003039,p1007,var5999375201,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li7413958390,5003039,p1003,var3318268358,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6580090200,5003040,p1009,var2654253044,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3964585807,5003041,p1002,var7171654290,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li9733770756,5003042,p1005,var6975775763,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li2303804595,5003042,p1007,var2258138790,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li5485661298,5003043,p1009,var7977577528,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7659834516,5003044,p1004,var7844611431,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5570803530,5003044,p1003,var4299047586,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li8410718638,5003044,p1009,var5113241986,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li8720959994,5003045,p1008,var7899046156,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8326561449,5003045,p1003,var8267936545,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5955361127,5003046,p1001,var3380615781,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8806438698,5003046,p1006,var2526081565,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li3658113890,5003046,p1004,var9118301970,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5007252035,5003047,p1006,var5750360226,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,2.8,[],[],True,True,False,3.3,fulfilled,manual,200
li5940462363,5003048,p1008,var5155246118,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li3983063724,5003049,p1002,var1601003326,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li9527215156,5003049,p1005,var4893461667,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2127346390,5003049,p1004,var4182104603,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li6126882567,5003050,p1008,var1679181992,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li9479155350,5003050,p1007,var9690017699,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9127437661,5003050,p1010,var8914108311,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,3.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
